user_id,timestamp,amount,merchant_category,location_risk_score,is_fraud
user_503,2025-05-27 02:49:01.531172,18.92,car_rental,0.1,0
user_652,2025-05-27 03:04:00.531172,204.21,gas_station,0.1,0
user_44,2025-05-27 03:12:13.531172,41.3,grocery,0.1,0
user_401,2025-05-27 03:28:07.531172,5.79,online_retail,0.1,0
user_238,2025-05-27 03:33:53.531172,11.44,department_store,0.3,0
user_491,2025-05-27 03:46:43.531172,42.88,entertainment,0.3,0
user_293,2025-05-27 04:01:28.531172,203.6,restaurant,0.1,0
user_497,2025-05-27 04:02:51.531172,82.1,car_rental,0.1,0
user_834,2025-05-27 04:09:01.531172,24.59,gas_station,0.1,0
user_117,2025-05-27 04:15:33.531172,5.0,online_retail,0.1,0
user_452,2025-05-27 04:48:00.531172,34.55,department_store,0.1,0
user_888,2025-05-27 04:50:35.531172,231.04,grocery,0.6,0
user_768,2025-05-27 05:19:19.531172,5.0,gas_station,0.1,0
user_97,2025-05-27 05:38:47.531172,26.59,restaurant,0.1,0
user_982,2025-05-27 05:40:19.531172,12.45,gas_station,0.1,0
user_570,2025-05-27 05:49:31.531172,73.23,department_store,0.1,0
user_168,2025-05-27 06:09:07.531172,64.89,pharmacy,0.6,0
user_998,2025-05-27 06:32:09.531172,5.0,hotel,0.1,0
user_455,2025-05-27 07:14:00.531172,11.65,restaurant,0.1,0
user_7,2025-05-27 07:25:41.531172,52.85,restaurant,0.1,0
user_492,2025-05-27 07:31:21.531172,8.02,hotel,0.1,0
user_678,2025-05-27 07:35:38.531172,5.96,entertainment,0.1,0
user_306,2025-05-27 07:53:06.531172,13.49,car_rental,0.1,0
user_580,2025-05-27 07:53:18.531172,3600.53,online_retail,0.9,1
user_826,2025-05-27 07:56:04.531172,127.1,gas_station,0.3,0
user_958,2025-05-27 08:00:31.531172,8.59,grocery,0.1,0
user_401,2025-05-27 08:01:23.531172,6.57,entertainment,0.1,0
user_316,2025-05-27 08:41:00.531172,5.0,grocery,0.1,0
user_997,2025-05-27 09:05:56.531172,5.0,pharmacy,0.3,0
user_390,2025-05-27 09:23:36.531172,14.19,gas_station,0.1,0
user_936,2025-05-27 10:04:58.531172,21.29,gas_station,0.1,0
user_110,2025-05-27 10:07:17.531172,8.49,online_retail,0.3,0
user_318,2025-05-27 10:34:41.531172,372.77,electronics,0.1,0
user_844,2025-05-27 10:42:54.531172,181.59,restaurant,0.1,0
user_767,2025-05-27 10:46:41.531172,31.37,restaurant,0.1,0
user_271,2025-05-27 10:51:08.531172,5.0,grocery,0.6,0
user_642,2025-05-27 10:53:43.531172,14.1,online_retail,0.1,0
user_496,2025-05-27 11:14:11.531172,42.92,grocery,0.3,0
user_531,2025-05-27 11:29:14.531172,5.0,department_store,0.3,0
user_702,2025-05-27 11:39:27.531172,55.61,grocery,0.1,0
user_821,2025-05-27 11:42:17.531172,112.52,grocery,0.1,0
user_833,2025-05-27 11:43:31.531172,9.61,restaurant,0.1,0
user_97,2025-05-27 11:44:09.531172,21.08,department_store,0.1,0
user_769,2025-05-27 11:51:25.531172,5.0,car_rental,0.1,0
user_326,2025-05-27 12:07:30.531172,309.08,restaurant,0.1,0
user_496,2025-05-27 12:14:31.531172,6.45,gas_station,0.1,0
user_25,2025-05-27 12:16:11.531172,6.25,gas_station,0.4,0
user_287,2025-05-27 12:23:16.531172,19.02,grocery,0.3,0
user_375,2025-05-27 13:21:30.531172,23.69,online_retail,0.1,0
user_122,2025-05-27 13:27:24.531172,308.22,entertainment,0.1,0
user_873,2025-05-27 13:46:52.531172,37.57,grocery,0.6,0
user_461,2025-05-27 14:28:40.531172,7.99,gas_station,0.3,0
user_127,2025-05-27 14:38:14.531172,5.64,restaurant,0.1,0
user_556,2025-05-27 14:41:24.531172,24.25,gas_station,0.1,0
user_812,2025-05-27 14:55:02.531172,22.66,department_store,0.1,0
user_461,2025-05-27 14:59:41.531172,5.0,online_retail,0.1,0
user_350,2025-05-27 15:27:15.531172,69.37,online_retail,0.9,1
user_151,2025-05-27 15:36:22.531172,15.7,airline,0.1,0
user_10,2025-05-27 15:53:26.531172,11.54,online_retail,0.3,0
user_236,2025-05-27 16:07:01.531172,5.0,pharmacy,0.1,0
user_438,2025-05-27 16:09:14.531172,32.19,department_store,0.1,0
user_531,2025-05-27 16:14:01.531172,5.91,grocery,0.1,0
user_528,2025-05-27 16:45:57.531172,84.36,grocery,0.1,0
user_302,2025-05-27 17:17:54.531172,5.0,grocery,0.1,0
user_743,2025-05-27 17:22:10.531172,11.77,online_retail,0.1,0
user_761,2025-05-27 17:53:05.531172,44.98,entertainment,0.3,0
user_709,2025-05-27 18:08:03.531172,101.29,grocery,0.1,0
user_224,2025-05-27 18:48:00.531172,2071.1,online_retail,0.6,1
user_899,2025-05-27 19:43:28.531172,5.0,airline,0.1,0
user_222,2025-05-27 19:52:38.531172,8.4,gas_station,0.1,0
user_710,2025-05-27 20:32:34.531172,39.44,grocery,0.1,0
user_673,2025-05-27 20:36:56.531172,5.79,gas_station,0.4,0
user_478,2025-05-27 20:39:56.531172,16.43,electronics,0.1,0
user_640,2025-05-27 21:08:39.531172,18.69,online_retail,0.7,1
user_128,2025-05-27 21:09:11.531172,5.0,pharmacy,0.1,0
user_804,2025-05-27 21:53:36.531172,5.0,department_store,0.1,0
user_61,2025-05-27 22:02:55.531172,5.0,grocery,0.1,0
user_723,2025-05-27 22:06:48.531172,7.3,restaurant,0.3,0
user_294,2025-05-27 22:19:05.531172,43.9,entertainment,0.1,0
user_197,2025-05-27 22:25:02.531172,43.62,pharmacy,0.1,0
user_733,2025-05-27 22:27:33.531172,1306.17,hotel,0.1,0
user_292,2025-05-27 22:46:54.531172,27.14,online_retail,0.1,0
user_77,2025-05-27 23:00:00.531172,12.74,entertainment,0.1,0
user_151,2025-05-27 23:04:38.531172,29.48,restaurant,0.6,0
user_398,2025-05-27 23:25:40.531172,5.0,restaurant,0.3,0
user_713,2025-05-27 23:29:16.531172,195.18,restaurant,0.1,0
user_187,2025-05-27 23:38:20.531172,636.3,restaurant,0.1,0
user_609,2025-05-27 23:58:59.531172,226.57,department_store,0.3,0
user_160,2025-05-28 00:06:41.531172,31.38,online_retail,0.1,0
user_126,2025-05-28 00:34:08.531172,50.33,online_retail,0.1,0
user_180,2025-05-28 01:21:14.531172,6.5,online_retail,0.1,0
user_121,2025-05-28 01:26:14.531172,5.0,airline,0.1,0
user_477,2025-05-28 01:27:32.531172,5.0,hotel,0.1,0
user_42,2025-05-28 01:42:28.531172,139.87,grocery,0.1,0
user_384,2025-05-28 01:47:00.531172,9.55,jewelry,0.1,0
user_880,2025-05-28 01:47:42.531172,22.72,airline,0.3,0
user_172,2025-05-28 01:50:58.531172,402.19,grocery,0.3,0
user_30,2025-05-28 01:54:04.531172,207.63,airline,0.1,0
user_144,2025-05-28 02:01:21.531172,5.0,grocery,0.1,0
user_300,2025-05-28 02:05:25.531172,24.31,department_store,0.3,0
user_408,2025-05-28 02:23:16.531172,65.52,car_rental,0.3,0
user_782,2025-05-28 02:33:05.531172,26.39,online_retail,0.1,0
user_461,2025-05-28 02:57:38.531172,38.29,gas_station,0.1,0
user_20,2025-05-28 03:01:44.531172,5.0,restaurant,0.6,0
user_622,2025-05-28 03:28:50.531172,134.88,restaurant,0.3,0
user_240,2025-05-28 03:37:42.531172,37.08,department_store,0.1,0
user_943,2025-05-28 03:55:41.531172,17.5,restaurant,0.6,0
user_149,2025-05-28 04:04:31.531172,6.97,gas_station,0.1,0
user_829,2025-05-28 04:06:43.531172,5.0,grocery,0.6,0
user_681,2025-05-28 04:07:22.531172,85.94,online_retail,0.6,1
user_986,2025-05-28 04:16:13.531172,5.0,restaurant,0.3,0
user_48,2025-05-28 04:17:56.531172,273.53,department_store,0.6,0
user_13,2025-05-28 04:51:24.531172,138.13,electronics,0.1,0
user_293,2025-05-28 04:58:58.531172,22.71,online_retail,0.3,0
user_71,2025-05-28 05:00:48.531172,5.0,department_store,0.1,0
user_73,2025-05-28 05:21:33.531172,10.78,department_store,0.3,0
user_495,2025-05-28 05:21:34.531172,104.74,department_store,0.1,0
user_735,2025-05-28 05:47:19.531172,16.65,grocery,0.1,0
user_252,2025-05-28 05:53:59.531172,149.57,restaurant,0.3,0
user_850,2025-05-28 05:54:27.531172,47.21,grocery,0.6,0
user_254,2025-05-28 06:10:17.531172,72.61,department_store,0.1,0
user_214,2025-05-28 06:46:16.531172,6.73,pharmacy,0.3,0
user_804,2025-05-28 07:06:52.531172,22.23,hotel,0.1,0
user_763,2025-05-28 07:07:20.531172,27.66,entertainment,0.3,0
user_154,2025-05-28 07:08:50.531172,10.67,grocery,0.1,0
user_624,2025-05-28 07:17:10.531172,323.13,restaurant,0.1,0
user_645,2025-05-28 07:33:06.531172,23.72,gas_station,0.1,0
user_265,2025-05-28 07:47:08.531172,5.0,grocery,0.3,0
user_911,2025-05-28 07:57:54.531172,22.83,restaurant,0.1,0
user_467,2025-05-28 08:00:22.531172,28.95,department_store,0.3,0
user_441,2025-05-28 08:07:55.531172,139.49,department_store,0.1,0
user_130,2025-05-28 08:29:06.531172,17.32,hotel,0.3,0
user_84,2025-05-28 08:30:26.531172,6.3,online_retail,0.1,0
user_848,2025-05-28 08:53:07.531172,5.0,gas_station,0.1,0
user_107,2025-05-28 08:54:27.531172,220.24,electronics,0.3,0
user_361,2025-05-28 09:06:43.531172,86.32,entertainment,0.1,0
user_365,2025-05-28 09:13:05.531172,33.76,department_store,0.6,0
user_572,2025-05-28 09:20:10.531172,229.59,gas_station,0.1,0
user_215,2025-05-28 10:31:44.531172,11.24,department_store,0.1,0
user_724,2025-05-28 10:37:17.531172,14.26,jewelry,0.9,1
user_400,2025-05-28 10:52:53.531172,5.0,online_retail,0.1,0
user_612,2025-05-28 10:52:59.531172,7.85,restaurant,0.1,0
user_683,2025-05-28 10:54:27.531172,5.41,entertainment,0.3,0
user_725,2025-05-28 11:10:30.531172,5.0,grocery,0.1,0
user_959,2025-05-28 11:25:43.531172,9.5,grocery,0.3,0
user_434,2025-05-28 11:29:53.531172,6.68,car_rental,0.3,0
user_307,2025-05-28 11:35:15.531172,9.79,restaurant,0.3,0
user_891,2025-05-28 12:18:09.531172,21.07,pharmacy,0.1,0
user_764,2025-05-28 12:20:47.531172,76.69,gas_station,0.1,0
user_372,2025-05-28 12:21:17.531172,31.21,gas_station,0.3,0
user_387,2025-05-28 12:22:05.531172,10.22,department_store,0.6,0
user_544,2025-05-28 12:27:48.531172,92.45,department_store,0.1,0
user_708,2025-05-28 12:28:07.531172,5.0,gas_station,0.6,0
user_676,2025-05-28 12:29:45.531172,5.0,entertainment,0.6,0
user_67,2025-05-28 12:37:01.531172,9.15,entertainment,0.6,0
user_494,2025-05-28 13:00:06.531172,11.68,grocery,0.1,0
user_581,2025-05-28 13:00:13.531172,212.85,restaurant,0.1,0
user_620,2025-05-28 13:18:13.531172,37.69,department_store,0.3,0
user_822,2025-05-28 13:24:54.531172,95.59,hotel,0.1,0
user_900,2025-05-28 13:28:05.531172,5.0,gas_station,0.1,0
user_676,2025-05-28 13:29:49.531172,41.39,restaurant,0.6,0
user_365,2025-05-28 13:45:48.531172,5.0,entertainment,0.3,0
user_769,2025-05-28 13:47:07.531172,41.21,restaurant,0.3,0
user_482,2025-05-28 13:57:39.531172,72.6,department_store,0.4,0
user_703,2025-05-28 14:15:46.531172,7.1,pharmacy,0.3,0
user_708,2025-05-28 14:23:06.531172,53.11,gas_station,0.1,0
user_962,2025-05-28 14:27:08.531172,594.48,grocery,0.3,0
user_885,2025-05-28 14:31:43.531172,10.07,grocery,0.3,0
user_134,2025-05-28 14:45:28.531172,6.02,restaurant,0.1,0
user_242,2025-05-28 14:46:45.531172,40.56,online_retail,0.1,0
user_398,2025-05-28 15:11:33.531172,31.0,restaurant,0.1,0
user_624,2025-05-28 15:24:02.531172,5.0,entertainment,0.1,0
user_261,2025-05-28 15:25:30.531172,27.0,electronics,0.4,0
user_799,2025-05-28 15:34:17.531172,49.27,gas_station,0.3,0
user_599,2025-05-28 16:00:19.531172,5.0,gas_station,0.6,0
user_76,2025-05-28 16:05:39.531172,6.18,pharmacy,0.3,0
user_392,2025-05-28 16:23:20.531172,14.56,gas_station,0.4,0
user_672,2025-05-28 16:46:39.531172,46.73,department_store,0.1,0
user_261,2025-05-28 16:49:38.531172,437.53,entertainment,0.1,0
user_989,2025-05-28 17:25:51.531172,18.96,department_store,0.3,0
user_442,2025-05-28 17:52:45.531172,17.36,pharmacy,0.1,0
user_821,2025-05-28 17:55:22.531172,21.16,department_store,0.1,0
user_241,2025-05-28 18:35:19.531172,211.09,gas_station,0.1,0
user_592,2025-05-28 18:39:28.531172,18.6,gas_station,0.1,0
user_503,2025-05-28 19:09:12.531172,11.85,pharmacy,0.6,0
user_872,2025-05-28 19:23:57.531172,29.7,pharmacy,0.1,0
user_429,2025-05-28 19:24:49.531172,23.98,grocery,0.1,0
user_434,2025-05-28 19:34:27.531172,9.17,entertainment,0.1,0
user_463,2025-05-28 19:40:48.531172,377.28,gas_station,0.1,0
user_1000,2025-05-28 19:50:06.531172,59.79,online_retail,0.1,0
user_665,2025-05-28 19:58:42.531172,5.0,online_retail,0.3,0
user_713,2025-05-28 20:03:58.531172,5.94,entertainment,0.1,0
user_658,2025-05-28 20:32:27.531172,68.92,jewelry,0.9,1
user_692,2025-05-28 20:43:36.531172,5.0,pharmacy,0.3,0
user_340,2025-05-28 20:56:42.531172,49.48,restaurant,0.1,0
user_773,2025-05-28 20:58:27.531172,429.78,grocery,0.1,0
user_750,2025-05-28 21:06:53.531172,5.0,grocery,0.6,0
user_63,2025-05-28 21:06:59.531172,7.86,entertainment,0.6,0
user_206,2025-05-28 21:10:52.531172,5.0,online_retail,0.1,0
user_766,2025-05-28 21:20:36.531172,5.0,department_store,0.3,0
user_437,2025-05-28 21:36:49.531172,5.0,jewelry,0.1,0
user_404,2025-05-28 21:47:10.531172,17.87,restaurant,0.3,0
user_204,2025-05-28 21:50:45.531172,5.0,gas_station,0.3,0
user_587,2025-05-28 22:19:11.531172,5.0,grocery,0.1,0
user_18,2025-05-28 22:21:58.531172,41.38,pharmacy,0.1,0
user_140,2025-05-28 22:41:13.531172,98.66,restaurant,0.3,0
user_17,2025-05-28 22:58:59.531172,8.31,restaurant,0.3,0
user_676,2025-05-28 23:09:04.531172,93.74,department_store,0.3,0
user_29,2025-05-28 23:24:38.531172,27.69,restaurant,0.1,0
user_445,2025-05-28 23:56:18.531172,13.61,pharmacy,0.1,0
user_488,2025-05-29 00:34:32.531172,47.16,pharmacy,0.1,0
user_657,2025-05-29 00:51:54.531172,218.06,restaurant,0.3,0
user_705,2025-05-29 01:02:09.531172,5.0,gas_station,0.1,0
user_245,2025-05-29 01:13:39.531172,11.3,car_rental,0.1,0
user_215,2025-05-29 02:05:31.531172,5.0,gas_station,0.1,0
user_260,2025-05-29 02:21:14.531172,11.45,gas_station,0.1,0
user_498,2025-05-29 02:39:15.531172,184.92,online_retail,0.3,0
user_432,2025-05-29 02:44:58.531172,39.91,grocery,0.1,0
user_580,2025-05-29 02:54:33.531172,111.47,entertainment,0.3,0
user_140,2025-05-29 02:58:25.531172,54.86,gas_station,0.6,0
user_117,2025-05-29 03:01:22.531172,30.06,airline,0.3,0
user_889,2025-05-29 03:22:35.531172,5.0,grocery,0.3,0
user_845,2025-05-29 03:47:40.531172,53.29,gas_station,0.3,0
user_29,2025-05-29 04:04:46.531172,5.0,pharmacy,0.3,0
user_812,2025-05-29 04:24:20.531172,5.5,restaurant,0.3,0
user_683,2025-05-29 04:27:10.531172,5.0,grocery,0.1,0
user_673,2025-05-29 04:35:25.531172,91.58,gas_station,0.1,0
user_869,2025-05-29 04:49:47.531172,23.99,entertainment,0.1,0
user_163,2025-05-29 05:01:19.531172,13.17,restaurant,0.3,0
user_605,2025-05-29 05:43:18.531172,25.44,electronics,0.1,0
user_749,2025-05-29 05:47:42.531172,42.17,grocery,0.4,0
user_915,2025-05-29 05:51:57.531172,54.35,department_store,0.3,0
user_70,2025-05-29 06:03:40.531172,17.83,grocery,0.1,0
user_726,2025-05-29 06:28:14.531172,6.19,online_retail,0.6,1
user_134,2025-05-29 06:39:53.531172,39.95,restaurant,0.6,0
user_935,2025-05-29 06:57:18.531172,20.57,restaurant,0.1,0
user_582,2025-05-29 07:06:14.531172,5.05,gas_station,0.1,0
user_712,2025-05-29 07:10:17.531172,62.64,restaurant,0.1,0
user_946,2025-05-29 07:34:44.531172,57.45,gas_station,0.1,0
user_577,2025-05-29 07:56:49.531172,7.89,restaurant,0.1,0
user_569,2025-05-29 08:15:02.531172,8.57,online_retail,0.1,0
user_356,2025-05-29 08:36:07.531172,8.88,restaurant,0.3,0
user_68,2025-05-29 09:12:33.531172,57.11,airline,0.1,0
user_757,2025-05-29 09:16:20.531172,43.4,restaurant,0.1,0
user_307,2025-05-29 09:20:54.531172,38.19,entertainment,0.1,0
user_794,2025-05-29 09:24:12.531172,23.04,car_rental,0.1,0
user_611,2025-05-29 09:38:10.531172,5.0,department_store,0.1,0
user_759,2025-05-29 09:52:55.531172,13.86,department_store,0.3,0
user_534,2025-05-29 10:12:02.531172,5.0,electronics,0.1,0
user_801,2025-05-29 10:23:34.531172,64.42,department_store,0.3,0
user_716,2025-05-29 10:28:05.531172,5.0,jewelry,0.1,0
user_294,2025-05-29 10:34:51.531172,274.99,online_retail,0.1,0
user_131,2025-05-29 10:35:26.531172,120.15,grocery,0.1,0
user_825,2025-05-29 11:02:06.531172,11.19,electronics,0.1,0
user_987,2025-05-29 11:14:55.531172,8.41,gas_station,0.1,0
user_685,2025-05-29 11:16:45.531172,8.42,entertainment,0.9,1
user_575,2025-05-29 11:36:16.531172,267.47,electronics,0.1,0
user_41,2025-05-29 11:50:37.531172,5.0,department_store,0.3,0
user_873,2025-05-29 11:55:37.531172,24.91,restaurant,0.1,0
user_110,2025-05-29 12:00:09.531172,35.03,online_retail,0.1,0
user_686,2025-05-29 12:06:19.531172,21.55,entertainment,0.1,0
user_275,2025-05-29 12:19:02.531172,41.75,jewelry,0.7,1
user_447,2025-05-29 12:38:08.531172,155.43,car_rental,0.3,0
user_435,2025-05-29 12:40:53.531172,13.94,car_rental,0.1,0
user_302,2025-05-29 13:17:46.531172,199.07,online_retail,0.6,0
user_273,2025-05-29 13:17:52.531172,6.9,online_retail,0.1,0
user_335,2025-05-29 13:48:56.531172,9.88,restaurant,0.3,0
user_608,2025-05-29 14:56:39.531172,124.83,restaurant,0.1,0
user_907,2025-05-29 15:06:14.531172,146.05,pharmacy,0.1,0
user_457,2025-05-29 15:20:41.531172,20.04,grocery,0.3,0
user_311,2025-05-29 15:23:30.531172,99.82,online_retail,0.1,0
user_354,2025-05-29 15:28:38.531172,76.54,department_store,0.1,0
user_901,2025-05-29 15:43:27.531172,9.82,grocery,0.6,0
user_984,2025-05-29 16:15:57.531172,11.72,car_rental,0.1,0
user_936,2025-05-29 16:45:37.531172,19.03,restaurant,0.1,0
user_399,2025-05-29 16:51:36.531172,26.29,gas_station,0.1,0
user_523,2025-05-29 16:57:01.531172,7.2,gas_station,0.1,0
user_878,2025-05-29 16:58:33.531172,74.74,pharmacy,0.3,0
user_83,2025-05-29 17:09:12.531172,80.52,grocery,0.1,0
user_780,2025-05-29 17:17:46.531172,61.5,online_retail,0.4,0
user_193,2025-05-29 17:18:15.531172,286.76,department_store,0.3,0
user_129,2025-05-29 17:45:50.531172,29.15,gas_station,0.3,0
user_676,2025-05-29 17:47:27.531172,6.37,grocery,0.1,0
user_203,2025-05-29 17:48:23.531172,5.57,online_retail,0.1,0
user_889,2025-05-29 17:54:02.531172,37.52,department_store,0.3,0
user_974,2025-05-29 18:14:01.531172,16.92,department_store,0.1,0
user_943,2025-05-29 18:24:58.531172,5.0,pharmacy,0.3,0
user_226,2025-05-29 18:39:53.531172,32.45,electronics,0.1,0
user_869,2025-05-29 18:45:03.531172,41.47,gas_station,0.3,0
user_7,2025-05-29 18:58:58.531172,70.17,online_retail,0.7,1
user_55,2025-05-29 18:59:02.531172,5.0,restaurant,0.1,0
user_543,2025-05-29 19:26:33.531172,5.0,department_store,0.6,0
user_618,2025-05-29 19:33:33.531172,52.19,restaurant,0.3,0
user_727,2025-05-29 19:34:45.531172,61.33,gas_station,0.9,0
user_382,2025-05-29 19:57:48.531172,39.1,entertainment,0.7,0
user_758,2025-05-29 19:58:46.531172,31.65,car_rental,0.1,0
user_598,2025-05-29 20:03:34.531172,29.28,gas_station,0.7,0
user_908,2025-05-29 20:26:18.531172,6.02,jewelry,0.1,0
user_432,2025-05-29 20:37:06.531172,5.0,department_store,0.4,0
user_125,2025-05-29 20:58:09.531172,12.69,electronics,0.3,0
user_257,2025-05-29 21:15:21.531172,140.33,pharmacy,0.7,0
user_403,2025-05-29 21:31:45.531172,29.86,online_retail,0.6,0
user_884,2025-05-29 21:35:17.531172,30.05,grocery,0.4,0
user_954,2025-05-29 21:43:16.531172,20.84,online_retail,0.3,0
user_827,2025-05-29 21:54:06.531172,5.0,gas_station,0.3,0
user_205,2025-05-29 21:54:43.531172,92.29,online_retail,0.1,0
user_676,2025-05-29 21:57:08.531172,5.0,grocery,0.1,0
user_546,2025-05-29 22:25:59.531172,30.49,gas_station,0.1,0
user_678,2025-05-29 23:01:56.531172,346.81,hotel,0.1,0
user_843,2025-05-29 23:15:37.531172,95.57,gas_station,0.3,0
user_111,2025-05-29 23:25:01.531172,71.71,electronics,0.1,0
user_180,2025-05-29 23:48:26.531172,11.23,online_retail,0.1,0
user_584,2025-05-29 23:59:54.531172,22.43,gas_station,0.6,0
user_568,2025-05-30 00:09:18.531172,21.43,grocery,0.1,0
user_306,2025-05-30 00:45:35.531172,162.06,car_rental,0.1,0
user_771,2025-05-30 00:50:16.531172,5.0,restaurant,0.4,0
user_104,2025-05-30 01:12:24.531172,224.92,restaurant,0.3,0
user_259,2025-05-30 01:21:38.531172,201.24,department_store,0.1,0
user_939,2025-05-30 01:35:13.531172,10.25,department_store,0.1,0
user_755,2025-05-30 01:45:39.531172,22.27,electronics,0.1,0
user_259,2025-05-30 01:47:16.531172,14.33,restaurant,0.7,0
user_397,2025-05-30 02:09:32.531172,11.16,grocery,0.3,0
user_384,2025-05-30 02:10:40.531172,5.0,gas_station,0.6,0
user_169,2025-05-30 02:14:17.531172,9.91,jewelry,0.1,0
user_891,2025-05-30 02:37:02.531172,230.2,pharmacy,0.3,0
user_770,2025-05-30 02:37:50.531172,117.71,restaurant,0.1,0
user_799,2025-05-30 02:43:58.531172,16.56,pharmacy,0.1,0
user_702,2025-05-30 02:48:43.531172,52.78,restaurant,0.1,0
user_411,2025-05-30 02:51:37.531172,6.74,grocery,0.3,0
user_116,2025-05-30 03:01:58.531172,5.0,gas_station,0.1,0
user_638,2025-05-30 03:26:29.531172,79.43,restaurant,0.1,0
user_430,2025-05-30 03:31:05.531172,5.0,restaurant,0.1,0
user_442,2025-05-30 03:33:30.531172,22.2,restaurant,0.1,0
user_786,2025-05-30 03:53:16.531172,5.0,airline,0.6,0
user_903,2025-05-30 03:58:45.531172,16.59,grocery,0.3,0
user_323,2025-05-30 04:14:38.531172,95.9,car_rental,0.3,0
user_169,2025-05-30 04:26:04.531172,243.71,gas_station,0.1,0
user_510,2025-05-30 04:37:34.531172,53.74,car_rental,0.1,0
user_312,2025-05-30 04:54:22.531172,7.58,gas_station,0.1,0
user_516,2025-05-30 05:24:28.531172,36.08,pharmacy,0.1,0
user_568,2025-05-30 05:25:57.531172,12.13,department_store,0.1,0
user_243,2025-05-30 05:43:59.531172,202.0,grocery,0.1,0
user_469,2025-05-30 05:45:15.531172,86.49,grocery,0.3,0
user_284,2025-05-30 05:53:53.531172,26.68,grocery,0.1,0
user_275,2025-05-30 06:04:11.531172,233.95,entertainment,0.1,0
user_466,2025-05-30 06:33:55.531172,35.96,grocery,0.1,0
user_606,2025-05-30 06:37:17.531172,64.42,gas_station,0.1,0
user_522,2025-05-30 06:58:58.531172,6.3,online_retail,0.1,0
user_242,2025-05-30 07:04:28.531172,31.76,gas_station,0.3,0
user_16,2025-05-30 07:07:53.531172,19.96,restaurant,0.1,0
user_623,2025-05-30 07:13:01.531172,18.1,department_store,0.3,0
user_336,2025-05-30 07:26:31.531172,143.63,gas_station,0.3,0
user_966,2025-05-30 07:28:14.531172,102.68,gas_station,0.6,0
user_240,2025-05-30 07:39:55.531172,58.01,gas_station,0.4,0
user_537,2025-05-30 07:54:25.531172,10.1,pharmacy,0.1,0
user_312,2025-05-30 08:20:43.531172,571.65,online_retail,0.1,0
user_686,2025-05-30 08:21:13.531172,22.17,grocery,0.6,0
user_644,2025-05-30 08:23:02.531172,5.0,restaurant,0.3,0
user_765,2025-05-30 08:30:10.531172,5.0,online_retail,0.1,0
user_80,2025-05-30 08:40:55.531172,5.0,online_retail,0.1,0
user_656,2025-05-30 08:58:10.531172,5.0,grocery,0.1,0
user_996,2025-05-30 09:31:21.531172,5.0,grocery,0.3,0
user_270,2025-05-30 09:43:17.531172,44.86,grocery,0.1,0
user_120,2025-05-30 09:56:57.531172,15.13,grocery,0.3,0
user_733,2025-05-30 09:57:24.531172,5.0,restaurant,0.1,0
user_950,2025-05-30 10:14:00.531172,7.46,grocery,0.3,0
user_211,2025-05-30 10:16:35.531172,5.0,online_retail,0.6,0
user_275,2025-05-30 10:50:28.531172,10.39,restaurant,0.1,0
user_991,2025-05-30 11:09:04.531172,5.0,gas_station,0.1,0
user_785,2025-05-30 11:10:17.531172,67.65,car_rental,0.1,0
user_954,2025-05-30 11:11:32.531172,5.0,hotel,0.3,0
user_394,2025-05-30 11:16:27.531172,5.0,restaurant,0.3,0
user_433,2025-05-30 11:37:29.531172,5.0,jewelry,0.1,0
user_564,2025-05-30 11:45:50.531172,13.77,grocery,0.3,0
user_140,2025-05-30 12:20:34.531172,206.94,grocery,0.1,0
user_44,2025-05-30 12:36:36.531172,17.76,restaurant,0.3,0
user_541,2025-05-30 13:10:49.531172,19.91,pharmacy,0.3,0
user_960,2025-05-30 13:12:09.531172,5.0,pharmacy,0.3,0
user_562,2025-05-30 13:35:53.531172,6.8,hotel,0.1,0
user_107,2025-05-30 13:42:54.531172,5.0,entertainment,0.1,0
user_258,2025-05-30 13:49:21.531172,12.68,online_retail,0.1,0
user_37,2025-05-30 14:09:43.531172,17.67,department_store,0.3,0
user_764,2025-05-30 14:27:58.531172,168.92,airline,0.4,0
user_207,2025-05-30 14:59:21.531172,5.0,department_store,0.1,0
user_89,2025-05-30 15:13:42.531172,17.02,grocery,0.3,0
user_563,2025-05-30 15:20:24.531172,34.2,online_retail,0.3,0
user_117,2025-05-30 15:26:09.531172,201.03,restaurant,0.3,0
user_904,2025-05-30 15:44:52.531172,19.43,department_store,0.6,0
user_316,2025-05-30 15:57:52.531172,63.36,gas_station,0.6,0
user_122,2025-05-30 15:58:18.531172,13.48,restaurant,0.1,0
user_486,2025-05-30 16:18:04.531172,233.29,airline,0.6,0
user_824,2025-05-30 16:22:01.531172,120.83,gas_station,0.3,0
user_700,2025-05-30 16:22:52.531172,7.05,online_retail,0.1,0
user_919,2025-05-30 16:44:09.531172,33.42,gas_station,0.3,0
user_109,2025-05-30 16:49:25.531172,5.49,entertainment,0.1,0
user_678,2025-05-30 17:11:47.531172,51.84,entertainment,0.1,0
user_32,2025-05-30 17:31:14.531172,79.06,pharmacy,0.3,0
user_787,2025-05-30 17:41:24.531172,9.19,gas_station,0.1,0
user_164,2025-05-30 18:03:02.531172,5.97,gas_station,0.6,0
user_158,2025-05-30 18:18:24.531172,42.57,gas_station,0.1,0
user_519,2025-05-30 18:20:34.531172,5.0,restaurant,0.3,0
user_878,2025-05-30 18:29:41.531172,5.0,grocery,0.3,0
